Timestamp,Company_Code,Closing price,total_trade_qty
2018-02-28,DSSL,40.5,3750
2018-03-01,DSSL,40.4,16196
2018-03-02,DSSL,40.25,17412
2018-03-03,DSSL,38.6,7976
2018-03-04,DSSL,38.55,7038
2018-03-05,DSSL,38.1,20788
2018-03-06,DSSL,37.55,2606
2018-02-01,ELECTHERM,159.05,16244
2018-02-02,ELECTHERM,152.1,64747
2018-02-03,ELECTHERM,152.25,4669
2018-02-04,ELECTHERM,145.75,14929
2018-02-05,ELECTHERM,151.45,43627
2018-02-06,ELECTHERM,169.05,74825
2018-02-07,ELECTHERM,161.45,33066
2018-02-08,ELECTHERM,162.35,6407
2018-02-09,ELECTHERM,160.35,10346
2018-02-10,ELECTHERM,161.45,15232
2018-02-11,ELECTHERM,158.8,5951
2018-02-12,ELECTHERM,157,6590
2018-02-13,ELECTHERM,158.05,4088
2018-02-14,ELECTHERM,156.3,4782
2018-02-15,ELECTHERM,157.3,2103
2018-02-16,ELECTHERM,157.1,5966
2018-02-17,ELECTHERM,158.05,14598
2018-02-18,ELECTHERM,156.1,3641
2018-02-19,ELECTHERM,152.25,3448
2018-02-20,ELECTHERM,152.05,4415
2018-02-21,ELECTHERM,154.2,3388
2018-02-22,ELECTHERM,153.75,7868
2018-02-23,ELECTHERM,147.6,2271
2018-02-24,ELECTHERM,140.75,4856
2018-02-25,ELECTHERM,134.4,33438
2018-02-26,ELECTHERM,137,28350
2018-02-27,ELECTHERM,144.35,31430
2018-02-28,ELECTHERM,147.55,4290
2018-03-01,ELECTHERM,148.85,576
2018-03-02,ELECTHERM,149.2,4194
2018-03-03,ELECTHERM,144.65,802
2018-03-04,ELECTHERM,138.25,3770
2018-03-05,ELECTHERM,139.4,3989
2018-03-06,ELECTHERM,138.05,1422
2018-02-01,EON,104.1,16651
2018-02-02,EON,98.95,21435
2018-02-03,EON,94.05,10525
2018-02-04,EON,89.85,24516
2018-02-05,EON,91.05,26893
2018-02-06,EON,95.6,25651
2018-02-07,EON,99.9,40867
2018-02-08,EON,104.85,13578
2018-02-09,EON,104.7,59201
2018-02-10,EON,99.75,16720
2018-02-11,EON,96.2,14271
2018-02-12,EON,97.35,14566
2018-02-13,EON,94.65,12230
2018-02-14,EON,93.05,11635
2018-02-15,EON,93.1,8757
2018-02-16,EON,97.75,20297
2018-02-17,EON,95.95,13879
2018-02-18,EON,94.65,7787
2018-02-19,EON,93.85,12690
2018-02-20,EON,94.2,10009
2018-02-21,EON,91.4,12597
2018-02-22,EON,91.05,7124
2018-02-23,EON,87.35,18904
2018-02-24,EON,86.1,17019
2018-02-25,EON,83.85,15911
2018-02-26,EON,80.75,20666
2018-02-27,EON,80.2,18032
2018-02-28,EON,79.3,51635
2018-03-01,EON,83.25,24336
2018-03-02,EON,84.45,18528
2018-03-03,EON,81.45,9020
2018-03-04,EON,82,16547
2018-03-05,EON,79.45,19067
2018-03-06,EON,79.8,9398
2018-02-01,ESSARSHPNG,28.35,44860
2018-02-02,ESSARSHPNG,26.35,158379
2018-02-03,ESSARSHPNG,26.05,70964
2018-02-04,ESSARSHPNG,25.25,60884
2018-02-05,ESSARSHPNG,25.8,27790
2018-02-06,ESSARSHPNG,26.25,24217
2018-02-07,ESSARSHPNG,26.05,26079
2018-02-08,ESSARSHPNG,26.9,44755
2018-02-09,ESSARSHPNG,28,130188
2018-02-10,ESSARSHPNG,26.45,60936
2018-02-11,ESSARSHPNG,26.3,25692
2018-02-12,ESSARSHPNG,25.6,34322
2018-02-13,ESSARSHPNG,25.7,14353
2018-02-14,ESSARSHPNG,25.3,25915
2018-02-15,ESSARSHPNG,25.1,30901
2018-02-16,ESSARSHPNG,25.35,16330
2018-02-17,ESSARSHPNG,25.65,14898
2018-02-18,ESSARSHPNG,25.65,20600
2018-02-19,ESSARSHPNG,25.4,14143
2018-02-20,ESSARSHPNG,25.3,11549
2018-02-21,ESSARSHPNG,25.05,22276
2018-02-22,ESSARSHPNG,24.65,33644
2018-02-23,ESSARSHPNG,24.35,29915
2018-02-24,ESSARSHPNG,24.2,42071
2018-02-25,ESSARSHPNG,22.95,200641
2018-02-26,ESSARSHPNG,23.15,33089
2018-02-27,ESSARSHPNG,23,26449
2018-02-28,ESSARSHPNG,22.9,111340
2018-03-01,ESSARSHPNG,23.8,22860
2018-03-02,ESSARSHPNG,23.3,18590
2018-03-03,ESSARSHPNG,22.6,29288
2018-03-04,ESSARSHPNG,25.05,244509
2018-03-05,ESSARSHPNG,23.7,75388
2018-03-06,ESSARSHPNG,23.35,949073
2018-02-01,EUROCERA,7.85,26148
2018-02-02,EUROCERA,7.5,41442
2018-02-03,EUROCERA,7.15,50987
2018-02-04,EUROCERA,6.8,68099
2018-02-05,EUROCERA,6.85,57311
2018-02-06,EUROCERA,7.5,33225
2018-02-07,EUROCERA,8.2,148318
2018-02-08,EUROCERA,8.1,99886
2018-02-09,EUROCERA,8.05,63684
2018-02-10,EUROCERA,7.75,67346
2018-02-11,EUROCERA,7.75,42915
2018-02-12,EUROCERA,7.45,22620
2018-02-13,EUROCERA,7.35,22979
2018-02-14,EUROCERA,7.25,24913
2018-02-15,EUROCERA,7.1,9287
2018-02-16,EUROCERA,7.15,64464
2018-02-17,EUROCERA,7.25,25733
2018-02-18,EUROCERA,7.1,55790
2018-02-19,EUROCERA,7.25,9134
2018-02-20,EUROCERA,7.25,12497
2018-02-21,EUROCERA,6.95,61431
2018-02-22,EUROCERA,6.85,21356
2018-02-23,EUROCERA,6.4,101152
2018-02-24,EUROCERA,6.3,23229
2018-02-25,EUROCERA,6.65,48574
2018-02-26,EUROCERA,6.65,4452
2018-02-27,EUROCERA,6.6,16749
2018-02-28,EUROCERA,6.2,49130
2018-03-01,EUROCERA,5.75,130690
2018-03-02,EUROCERA,5.7,112613
2018-03-03,EUROCERA,5.65,31712
2018-03-04,EUROCERA,5.55,21733
2018-03-05,EUROCERA,5.35,48254
2018-03-06,EUROCERA,5.6,87410
2018-02-01,FMNL,125.4,44467
2018-02-02,FMNL,116.8,36603
2018-02-03,FMNL,110.05,96791
2018-02-04,FMNL,103.15,83813
2018-02-05,FMNL,105.2,27982
2018-02-06,FMNL,110.25,49168
2018-02-07,FMNL,109.35,28953
2018-02-08,FMNL,114.55,31604
2018-02-09,FMNL,117.05,20780
2018-02-10,FMNL,113.3,38433
2018-02-11,FMNL,112.35,37000
2018-02-12,FMNL,110.35,18493
2018-02-13,FMNL,109.85,13645
2018-02-14,FMNL,108.75,34105
2018-02-15,FMNL,106.95,12263
2018-02-16,FMNL,107,23258
2018-02-17,FMNL,106.85,8566
2018-02-18,FMNL,107.15,38356
2018-02-19,FMNL,104.05,10931
2018-02-20,FMNL,103.55,8259
2018-02-21,FMNL,102.7,57056
2018-02-22,FMNL,99.2,11105
2018-02-23,FMNL,92.7,38576
2018-02-24,FMNL,90,25663
2018-02-25,FMNL,82.95,68872
2018-02-26,FMNL,80.35,37825
2018-02-27,FMNL,96.4,413894
2018-02-28,FMNL,115.65,736216
2018-03-01,FMNL,138.75,2291542
2018-03-02,FMNL,137.85,1152610
2018-03-03,FMNL,124.1,229760
2018-03-04,FMNL,114.2,271159
2018-03-05,FMNL,125.6,81715
2018-03-06,FMNL,130.95,781860
2018-02-01,GALLISPAT,312.75,16180
2018-02-02,GALLISPAT,297.6,10772
2018-02-03,GALLISPAT,297.7,29927
2018-02-04,GALLISPAT,284.55,11829
2018-02-05,GALLISPAT,292,9262
2018-02-06,GALLISPAT,306.6,7807
2018-02-07,GALLISPAT,303.8,9939
2018-02-08,GALLISPAT,313.45,8332
2018-02-09,GALLISPAT,310.4,10205
2018-02-10,GALLISPAT,309.85,16984
2018-02-11,GALLISPAT,302.05,7268
2018-02-12,GALLISPAT,298.8,12612
2018-02-13,GALLISPAT,288.5,7892
2018-02-14,GALLISPAT,286.6,3278
2018-02-15,GALLISPAT,287.2,5052
2018-02-16,GALLISPAT,301.15,13390
2018-02-17,GALLISPAT,304.85,18385
2018-02-18,GALLISPAT,306.85,16820
2018-02-19,GALLISPAT,307.6,11136
2018-02-20,GALLISPAT,300.3,5371
2018-02-21,GALLISPAT,287.5,9333
2018-02-22,GALLISPAT,285.95,9158
2018-02-23,GALLISPAT,286.65,15182
2018-02-24,GALLISPAT,286.35,5124
2018-02-25,GALLISPAT,277.5,4527
2018-02-26,GALLISPAT,279.15,6028
2018-02-27,GALLISPAT,285.2,4401
2018-02-28,GALLISPAT,298.45,13877
2018-03-01,GALLISPAT,304.45,18931
2018-03-02,GALLISPAT,299,1219
2018-03-03,GALLISPAT,286.1,1960
2018-03-04,GALLISPAT,276.65,3229
2018-03-05,GALLISPAT,277.4,5054
2018-03-06,GALLISPAT,277,4428
2018-02-01,HEXATRADEX,64.85,26412
2018-02-02,HEXATRADEX,61.65,23186
2018-02-03,HEXATRADEX,58.6,24688
2018-02-04,HEXATRADEX,56.75,23175
2018-02-05,HEXATRADEX,54.55,13902
2018-02-06,HEXATRADEX,56,27145
2018-02-07,HEXATRADEX,56.45,7046
2018-02-08,HEXATRADEX,58.8,17286
2018-02-09,HEXATRADEX,61.7,18849
2018-02-10,HEXATRADEX,62.25,17172
2018-02-11,HEXATRADEX,59.2,7606
2018-02-12,HEXATRADEX,56.8,3610
2018-02-13,HEXATRADEX,54.15,3067
2018-02-14,HEXATRADEX,52,12849
2018-02-15,HEXATRADEX,51.5,5265
2018-02-16,HEXATRADEX,52.45,3643
2018-02-17,HEXATRADEX,54.4,20279
2018-02-18,HEXATRADEX,55.3,429
2018-02-19,HEXATRADEX,54.75,1807
2018-02-20,HEXATRADEX,53.95,971
2018-02-21,HEXATRADEX,51.85,3671
2018-02-22,HEXATRADEX,49.9,44612
2018-02-23,HEXATRADEX,47.5,8011
2018-02-24,HEXATRADEX,46.3,20759
2018-02-25,HEXATRADEX,45.6,3008
2018-02-26,HEXATRADEX,46.3,3282
2018-02-27,HEXATRADEX,46.95,11342
2018-02-28,HEXATRADEX,47.75,1436
2018-03-01,HEXATRADEX,47.4,4230
2018-03-02,HEXATRADEX,46.1,7216
2018-03-03,HEXATRADEX,44.35,4884
2018-03-04,HEXATRADEX,44.45,4482
2018-03-05,HEXATRADEX,42.75,21799
2018-03-06,HEXATRADEX,40.95,40389
2018-02-01,HGS,963.65,47512
2018-02-02,HGS,960.95,108727
2018-02-03,HGS,938.9,50160
2018-02-04,HGS,913.9,43133
2018-02-05,HGS,973.25,51408
2018-02-06,HGS,977.35,247065
2018-02-07,HGS,934.4,106215
2018-02-08,HGS,938.1,51990
2018-02-09,HGS,935.5,40617
2018-02-10,HGS,901.6,51529
2018-02-11,HGS,872.1,41834
2018-02-12,HGS,826,71511
2018-02-13,HGS,839.65,30803
2018-02-14,HGS,835.2,22560
2018-02-15,HGS,844.5,27162
2018-02-16,HGS,842.3,27071
2018-02-17,HGS,836.55,48247
2018-02-18,HGS,863.1,69412
2018-02-19,HGS,893.95,52258
2018-02-20,HGS,877,23127
2018-02-21,HGS,893.4,35107
2018-02-22,HGS,863.75,13153
2018-02-23,HGS,824.2,19922
2018-02-24,HGS,826.45,32491
2018-02-25,HGS,804.95,13848
2018-02-26,HGS,822,15127
2018-02-27,HGS,833.75,12743
2018-02-28,HGS,828.25,5707
2018-03-01,HGS,814.3,10805
2018-03-02,HGS,813.15,10516
2018-03-03,HGS,803.95,15619
2018-03-04,HGS,801.55,10286
2018-03-05,HGS,795.2,20531
2018-03-06,HGS,790.1,11983
2018-02-01,HUBTOWN,111.1,702682
2018-02-02,HUBTOWN,100.2,791632
2018-02-03,HUBTOWN,101.1,1002656
2018-02-04,HUBTOWN,97.5,675639
2018-02-05,HUBTOWN,98.65,355617
2018-02-06,HUBTOWN,104.45,551229
2018-02-07,HUBTOWN,106.95,295783
2018-02-08,HUBTOWN,108.6,313795
2018-02-09,HUBTOWN,104.85,728901
2018-02-10,HUBTOWN,101.15,377744
2018-02-11,HUBTOWN,97.4,516406
2018-02-12,HUBTOWN,92.35,438096
2018-02-13,HUBTOWN,92.45,430916
2018-02-14,HUBTOWN,88.15,1253087
2018-02-15,HUBTOWN,86.35,314964
2018-02-16,HUBTOWN,87.8,263557
2018-02-17,HUBTOWN,93.45,610791
2018-02-18,HUBTOWN,91.6,743821
2018-02-19,HUBTOWN,89.6,552773
2018-02-20,HUBTOWN,89.4,161529
2018-02-21,HUBTOWN,85.35,375428
2018-02-22,HUBTOWN,82.35,582119
2018-02-23,HUBTOWN,78.6,455536
2018-02-24,HUBTOWN,76.55,597972
2018-02-25,HUBTOWN,70.15,1414619
2018-02-26,HUBTOWN,72.95,1207107
2018-02-27,HUBTOWN,78.15,1056849
2018-02-28,HUBTOWN,77.75,768976
2018-03-01,HUBTOWN,83.1,553633
2018-03-02,HUBTOWN,81.1,492063
2018-03-03,HUBTOWN,77.7,393516
2018-03-04,HUBTOWN,77.15,317270
2018-03-05,HUBTOWN,76.35,323545
2018-03-06,HUBTOWN,71.4,342998
2018-02-01,IFBAGRO,745.25,4234
2018-02-02,IFBAGRO,708,8405
2018-02-03,IFBAGRO,674.25,3165
2018-02-04,IFBAGRO,686,5940
2018-02-05,IFBAGRO,708.2,3770
2018-02-06,IFBAGRO,697.45,4092
2018-02-07,IFBAGRO,717.35,4429
2018-02-08,IFBAGRO,699.8,6580
2018-02-09,IFBAGRO,697.25,3566
2018-02-10,IFBAGRO,691.9,3272
2018-02-11,IFBAGRO,684.95,2992
2018-02-12,IFBAGRO,670.25,992
2018-02-13,IFBAGRO,653.5,1601
2018-02-14,IFBAGRO,647.5,3166
2018-02-15,IFBAGRO,642.95,1657
2018-02-16,IFBAGRO,672.45,4393
2018-02-17,IFBAGRO,693.9,1392
2018-02-18,IFBAGRO,686.4,802
2018-02-19,IFBAGRO,676.45,880
2018-02-20,IFBAGRO,675.4,938
2018-02-21,IFBAGRO,646.2,1628
2018-02-22,IFBAGRO,640.15,1666
2018-02-23,IFBAGRO,608.15,7907
2018-02-24,IFBAGRO,594.85,3229
2018-02-25,IFBAGRO,565.15,4075
2018-02-26,IFBAGRO,537.3,6478
2018-02-27,IFBAGRO,563.4,21302
2018-02-28,IFBAGRO,591.55,5542
2018-03-01,IFBAGRO,598.3,12450
2018-03-02,IFBAGRO,595.5,3677
2018-03-03,IFBAGRO,583.2,3396
2018-03-04,IFBAGRO,569,1522
2018-03-05,IFBAGRO,563.7,4779
2018-03-06,IFBAGRO,563.5,4724
2018-02-01,JISLDVREQS,77.9,893251
2018-02-02,JISLDVREQS,71.55,754317
2018-02-03,JISLDVREQS,72.7,361090
2018-02-04,JISLDVREQS,69.15,338138
2018-02-05,JISLDVREQS,69.95,157185
2018-02-06,JISLDVREQS,71.45,125631
2018-02-07,JISLDVREQS,72.4,222702
2018-02-08,JISLDVREQS,73.7,129179
2018-02-09,JISLDVREQS,75.3,250794
2018-02-10,JISLDVREQS,73.25,97627
2018-02-11,JISLDVREQS,71.4,69401
2018-02-12,JISLDVREQS,70.15,54086
2018-02-13,JISLDVREQS,71.5,62583
2018-02-14,JISLDVREQS,70.65,53119
2018-02-15,JISLDVREQS,69.5,76190
2018-02-16,JISLDVREQS,71.3,65141
2018-02-17,JISLDVREQS,72.4,56013
2018-02-18,JISLDVREQS,71.85,79258
2018-02-19,JISLDVREQS,71.4,38782
2018-02-20,JISLDVREQS,70.05,37037
2018-02-21,JISLDVREQS,69.2,58757
2018-02-22,JISLDVREQS,68.45,67028
2018-02-23,JISLDVREQS,65.05,124076
2018-02-24,JISLDVREQS,64.8,107067
2018-02-25,JISLDVREQS,64.95,74880
2018-02-26,JISLDVREQS,65.65,110305
2018-02-27,JISLDVREQS,66.95,81438
2018-02-28,JISLDVREQS,67.05,40211
2018-03-01,JISLDVREQS,67.4,60333
2018-03-02,JISLDVREQS,66.35,32243
2018-03-03,JISLDVREQS,63.9,77216
2018-03-04,JISLDVREQS,64.15,54711
2018-03-05,JISLDVREQS,64.55,50124
2018-03-06,JISLDVREQS,63.35,53824
2018-02-01,KALYANIFRG,353.7,362
2018-02-02,KALYANIFRG,337.15,982
2018-02-03,KALYANIFRG,328.7,505
2018-02-04,KALYANIFRG,320.15,976
2018-02-05,KALYANIFRG,326.35,273
2018-02-06,KALYANIFRG,335.6,1108
2018-02-07,KALYANIFRG,342.05,56
2018-02-08,KALYANIFRG,334.4,1118
2018-02-09,KALYANIFRG,324.15,1602
2018-02-10,KALYANIFRG,318,1509
2018-02-11,KALYANIFRG,317.35,414
2018-02-12,KALYANIFRG,319.7,485
2018-02-13,KALYANIFRG,314.6,171
2018-02-14,KALYANIFRG,316,252
2018-02-15,KALYANIFRG,316,460
2018-02-16,KALYANIFRG,312.3,1130
2018-02-17,KALYANIFRG,311,170
2018-02-18,KALYANIFRG,310,816
2018-02-19,KALYANIFRG,311.9,313
2018-02-20,KALYANIFRG,312,463
2018-02-21,KALYANIFRG,310,448
2018-02-22,KALYANIFRG,307.35,365
2018-02-23,KALYANIFRG,302.75,193
2018-02-24,KALYANIFRG,299.8,297
2018-02-25,KALYANIFRG,303,223
2018-02-26,KALYANIFRG,301.25,512
2018-02-27,KALYANIFRG,305.75,915
2018-02-28,KALYANIFRG,297.55,1380
2018-03-01,KALYANIFRG,296,2018
2018-03-02,KALYANIFRG,287.5,811
2018-03-03,KALYANIFRG,281,5371
2018-03-04,KALYANIFRG,273.1,1772
2018-03-05,KALYANIFRG,272,1022
2018-03-06,KALYANIFRG,267.45,507
2018-02-01,KANANIIND,9.5,17707
2018-02-02,KANANIIND,8.8,21875
2018-02-03,KANANIIND,9.45,55086
2018-02-04,KANANIIND,8.75,54834
2018-02-05,KANANIIND,10.5,82736
2018-02-06,KANANIIND,12.2,315703
2018-02-07,KANANIIND,11.05,167737
2018-02-08,KANANIIND,11.2,42905
2018-02-09,KANANIIND,10.85,72879
2018-02-10,KANANIIND,10.1,48833
2018-02-11,KANANIIND,9.9,26776
2018-02-12,KANANIIND,9.5,14696
2018-02-13,KANANIIND,9.55,7253
2018-02-14,KANANIIND,9.35,7762
2018-02-15,KANANIIND,10.1,93354
2018-02-16,KANANIIND,9.7,26892
2018-02-17,KANANIIND,9.7,10244
2018-02-18,KANANIIND,9.55,9430
2018-02-19,KANANIIND,9.3,18948
2018-02-20,KANANIIND,9.5,9007
2018-02-21,KANANIIND,9.25,7417
2018-02-22,KANANIIND,9.2,13237
2018-02-23,KANANIIND,9.2,35078
2018-02-24,KANANIIND,9,7713
2018-02-25,KANANIIND,9,2965
2018-02-26,KANANIIND,9.05,5742
2018-02-27,KANANIIND,9.25,9204
2018-02-28,KANANIIND,8.95,9811
2018-03-01,KANANIIND,9.1,17409
2018-03-02,KANANIIND,9.05,5325
2018-03-03,KANANIIND,9.15,13346
2018-03-04,KANANIIND,8.9,2363
2018-03-05,KANANIIND,8.9,8808
2018-03-06,KANANIIND,8.6,10946
2018-02-01,KOKUYOCMLN,130.6,128317
2018-02-02,KOKUYOCMLN,122.95,194769
2018-02-03,KOKUYOCMLN,124.95,120810
2018-02-04,KOKUYOCMLN,122,140054
2018-02-05,KOKUYOCMLN,126.25,63731
2018-02-06,KOKUYOCMLN,129.75,149525
2018-02-07,KOKUYOCMLN,129.85,101768
2018-02-08,KOKUYOCMLN,132.6,102835
2018-02-09,KOKUYOCMLN,132.75,43197
2018-02-10,KOKUYOCMLN,127.05,63145
2018-02-11,KOKUYOCMLN,125,53103
2018-02-12,KOKUYOCMLN,120.35,81795
2018-02-13,KOKUYOCMLN,121.05,49471
2018-02-14,KOKUYOCMLN,120.05,54791
2018-02-15,KOKUYOCMLN,118.9,35961
2018-02-16,KOKUYOCMLN,121.3,40625
2018-02-17,KOKUYOCMLN,122.4,66903
2018-02-18,KOKUYOCMLN,121.4,52475
2018-02-19,KOKUYOCMLN,120.7,37643
2018-02-20,KOKUYOCMLN,121.1,40375
2018-02-21,KOKUYOCMLN,119.55,47698
2018-02-22,KOKUYOCMLN,114.85,61914
2018-02-23,KOKUYOCMLN,112.3,71633
2018-02-24,KOKUYOCMLN,113.45,50617
2018-02-25,KOKUYOCMLN,116.35,44794
2018-02-26,KOKUYOCMLN,116.5,100963
2018-02-27,KOKUYOCMLN,118.35,46322
2018-02-28,KOKUYOCMLN,118.55,18731
2018-03-01,KOKUYOCMLN,119.3,19124
2018-03-02,KOKUYOCMLN,123.9,278019
2018-03-03,KOKUYOCMLN,120.95,64982
2018-03-04,KOKUYOCMLN,118,38967
2018-03-05,KOKUYOCMLN,117.9,23950
2018-03-06,KOKUYOCMLN,114.1,40465
2018-02-01,KSERASERA,0.25,2161566
2018-02-02,KSERASERA,0.25,1766752
2018-02-03,KSERASERA,0.3,7358815
2018-02-04,KSERASERA,0.3,1750711
2018-02-05,KSERASERA,0.3,2323799
2018-02-06,KSERASERA,0.3,1842360
2018-02-07,KSERASERA,0.3,1016810
2018-02-08,KSERASERA,0.3,1957006
2018-02-09,KSERASERA,0.3,1677752
2018-02-10,KSERASERA,0.3,2342709
2018-02-11,KSERASERA,0.3,3570987
2018-02-12,KSERASERA,0.3,3527033
2018-02-13,KSERASERA,0.3,693027
2018-02-14,KSERASERA,0.3,2236484
2018-02-15,KSERASERA,0.25,2009437
2018-02-16,KSERASERA,0.25,1200412
2018-02-17,KSERASERA,0.3,1128638
2018-02-18,KSERASERA,0.3,3015319
2018-02-19,KSERASERA,0.25,936258
2018-02-20,KSERASERA,0.25,4671210
2018-02-21,KSERASERA,0.25,1534632
2018-02-22,KSERASERA,0.25,682235
2018-02-23,KSERASERA,0.2,1827904
2018-02-24,KSERASERA,0.25,2162944
2018-02-25,KSERASERA,0.25,1544072
2018-02-26,KSERASERA,0.2,2931397
2018-02-27,KSERASERA,0.2,572107
2018-02-28,KSERASERA,0.2,852415
2018-03-01,KSERASERA,0.2,2422181
2018-03-02,KSERASERA,0.25,1759001
2018-03-03,KSERASERA,0.2,7696682
2018-03-04,KSERASERA,0.2,2692537
2018-03-05,KSERASERA,0.2,1047974
2018-03-06,KSERASERA,0.2,1254030
2018-02-01,LGBFORGE,3.35,7965
2018-02-02,LGBFORGE,3.35,1890
2018-02-01,MCX,778.05,943117
2018-02-02,MCX,736.35,772034
2018-02-03,MCX,716.1,695728
2018-02-04,MCX,701,961359
2018-02-05,MCX,728.8,688806
2018-02-06,MCX,738.7,390355
2018-02-07,MCX,721.65,266631
2018-02-08,MCX,740.9,426459
2018-02-09,MCX,757.5,426941
2018-02-10,MCX,742.8,363231
2018-02-11,MCX,742.6,452544
2018-02-12,MCX,759.85,676883
2018-02-13,MCX,754.35,267124
2018-02-14,MCX,761,353586
2018-02-15,MCX,744.7,519871
2018-02-16,MCX,752.65,400322
2018-02-17,MCX,755.55,263561
2018-02-18,MCX,766.25,392133
2018-02-19,MCX,780.15,600135
2018-02-20,MCX,770.6,193320
2018-02-21,MCX,773.85,228654
2018-02-22,MCX,762.65,313791
2018-02-23,MCX,745.05,290989
2018-02-24,MCX,744.05,232152
2018-02-25,MCX,742.45,184598
2018-02-26,MCX,736.3,311030
2018-02-27,MCX,750.8,250257
2018-02-28,MCX,761.2,397180
2018-03-01,MCX,825.1,2115657
2018-03-02,MCX,807.8,835610
2018-03-03,MCX,765.3,538044
2018-03-04,MCX,762.2,418083
2018-03-05,MCX,761.35,439526
2018-03-06,MCX,743.95,304139
2018-02-01,MERCATOR,40.75,2241447
2018-02-02,MERCATOR,37.7,2913995
2018-02-03,MERCATOR,37.15,2336233
2018-02-04,MERCATOR,35.4,2121538
2018-02-05,MERCATOR,36.6,1413832
2018-02-06,MERCATOR,37.2,1007275
2018-02-07,MERCATOR,36.95,1177166
2018-02-08,MERCATOR,38.65,1487577
2018-02-09,MERCATOR,36.6,3188549
2018-02-10,MERCATOR,35.4,5502118
2018-02-11,MERCATOR,35.65,1276661
2018-02-12,MERCATOR,35.05,1135618
2018-02-13,MERCATOR,34.7,1199269
2018-02-14,MERCATOR,34.95,1111791
2018-02-15,MERCATOR,35.05,1203119
2018-02-16,MERCATOR,36.1,1314660
2018-02-17,MERCATOR,37.1,1257596
2018-02-18,MERCATOR,39.05,6314125
2018-02-19,MERCATOR,38.4,1117713
2018-02-20,MERCATOR,37.1,846120
2018-02-21,MERCATOR,37.4,1658941
2018-02-22,MERCATOR,36.95,822738
2018-02-23,MERCATOR,34.7,1176952
2018-02-24,MERCATOR,35,3341369
2018-02-25,MERCATOR,34.4,3022537
2018-02-26,MERCATOR,34.2,811775
2018-02-27,MERCATOR,34.25,1270519
2018-02-28,MERCATOR,34.2,1375177
2018-03-01,MERCATOR,34.2,1356032
2018-03-02,MERCATOR,33.7,1584757
2018-03-03,MERCATOR,32.95,1006157
2018-03-04,MERCATOR,33.15,1339175
2018-03-05,MERCATOR,34.05,2770567
2018-03-06,MERCATOR,31.3,1821596
2018-02-01,METKORE,3.45,25583
2018-02-02,METKORE,3.2,163002
2018-02-03,METKORE,3.1,54088
2018-02-04,METKORE,3.1,42384
2018-02-05,METKORE,3.45,111237
2018-02-06,METKORE,3.65,172019
2018-02-07,METKORE,3.8,211455
2018-02-08,METKORE,4.35,346942
2018-02-09,METKORE,4.3,341931
2018-02-10,METKORE,3.9,268429
2018-02-11,METKORE,3.65,239545
2018-02-12,METKORE,3.7,58555
2018-02-13,METKORE,3.6,15965
2018-02-14,METKORE,3.8,143119
2018-02-15,METKORE,3.8,35877
2018-02-16,METKORE,3.7,29729
2018-02-17,METKORE,3.55,89462
2018-02-18,METKORE,3.55,53742
2018-02-19,METKORE,3.65,54881
2018-02-20,METKORE,3.6,17195
2018-02-21,METKORE,3.5,34662
2018-02-22,METKORE,3.5,16771
2018-02-23,METKORE,3.25,92413
2018-02-24,METKORE,3.15,53718
2018-02-25,METKORE,3.1,25434
2018-02-26,METKORE,3,42632
2018-02-27,METKORE,3.1,41802
2018-02-28,METKORE,3.1,53481
2018-03-01,METKORE,3.1,117254
2018-03-02,METKORE,3,25888
2018-03-03,METKORE,2.95,30027
2018-03-04,METKORE,3,36027
2018-03-05,METKORE,2.85,45927
2018-03-06,METKORE,2.75,81027
2018-02-01,MINDACORP,202.75,217896
2018-02-02,MINDACORP,192.55,444986
2018-02-03,MINDACORP,186.7,396003
2018-02-04,MINDACORP,182.65,656488
2018-02-05,MINDACORP,196.05,419735
2018-02-06,MINDACORP,195.7,142838
2018-02-07,MINDACORP,197.85,269781
2018-02-08,MINDACORP,212.3,707123
2018-02-09,MINDACORP,203.35,367322
2018-02-10,MINDACORP,190.35,566036
2018-02-11,MINDACORP,189.85,330310
2018-02-12,MINDACORP,189.05,172861
2018-02-13,MINDACORP,189.9,219410
2018-02-14,MINDACORP,192.85,166217
2018-02-15,MINDACORP,195.55,270779
2018-02-16,MINDACORP,195.8,121786
2018-02-17,MINDACORP,191.95,122493
2018-02-18,MINDACORP,191.75,124068
2018-02-19,MINDACORP,187.25,151988
2018-02-20,MINDACORP,191.8,311491
2018-02-21,MINDACORP,186.75,130986
2018-02-22,MINDACORP,185.2,84649
2018-02-23,MINDACORP,178.25,141965
2018-02-24,MINDACORP,177.1,320835
2018-02-25,MINDACORP,175.05,130152
2018-02-26,MINDACORP,180.3,191067
2018-02-27,MINDACORP,186.55,251211
2018-02-28,MINDACORP,185.45,123045
2018-03-01,MINDACORP,192.15,333133
2018-03-02,MINDACORP,191.45,354372
2018-03-03,MINDACORP,185.35,173226
2018-03-04,MINDACORP,180.2,489244
2018-03-05,MINDACORP,182.2,282613
2018-03-06,MINDACORP,179.9,206719
2018-02-01,MORARJEE,52.4,36360
2018-02-02,MORARJEE,49.25,46761
2018-02-03,MORARJEE,49.85,26075
2018-02-04,MORARJEE,47.15,19944
2018-02-05,MORARJEE,47.95,14064
2018-02-06,MORARJEE,48.45,32339
2018-02-07,MORARJEE,48.15,15937
2018-02-08,MORARJEE,48.8,22256
